Title,ReleaseYear,City,Locations,FunFacts,ProductionCompany,Distributor,Director,Writer,Actor1,Actor2,Actor3,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip,Country,Source
Quitters,2015,San Francisco,McLaren Lodge,,"Frederick & Ashbury, LLC.",,Noah Pritzker,Noah Pritzker,Kara Hayward,Mira Sorvino,Saffron Burrows,37.786402,-122.489284,0.9,street_center,,McLaren Ave,San Francisco,CA,San Francisco County,94121,US,TIGER/Line® dataset from the US Census Bureau
Quitters,2015,San Francisco,Bechelli's Flower Market Café,,"Frederick & Ashbury, LLC.",,Noah Pritzker,Noah Pritzker,Kara Hayward,Mira Sorvino,Saffron Burrows,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Quitters,2015,San Francisco,923 Vermont St.,,"Frederick & Ashbury, LLC.",,Noah Pritzker,Noah Pritzker,Kara Hayward,Mira Sorvino,Saffron Burrows,37.757972,-122.403544,1,rooftop,923,Vermont St,San Francisco,CA,San Francisco County,94107,US,San Francisco
Quitters,2015,San Francisco,Geary from 22nd Ave to Arguello,,"Frederick & Ashbury, LLC.",,Noah Pritzker,Noah Pritzker,Kara Hayward,Mira Sorvino,Saffron Burrows,37.786528,-122.413463,0.9,street_center,,Geary St,San Francisco,CA,San Francisco County,94102,US,TIGER/Line® dataset from the US Census Bureau
Raising Cain,1992,San Francisco,,,Pacific Western,Universal Pictures,Brian DePalma,Brian DePalma,John Lithgow,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Red Diaper Baby,2004,San Francisco,"Magic Theater (Fort Mason, Golden Gate National Recreation Area)","Constructed in 1864 as a coastal defense site, Fort Mason went on to serve as an army post for more than 100 years.",Hello Hooker Productions,Sundance Channel,Doug Pray,Josh Kornbluth,Josh Kornbluth,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,York & 24th St.,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.752852,-122.408189,1,intersection,,24th St,San Francisco,CA,San Francisco County,94110,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,2nd St & Howard,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.786778,-122.398257,1,intersection,,2nd St,San Francisco,CA,San Francisco County,94105,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Montgomery & Market Streets,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.789263,-122.401375,0.9,intersection,,Market St,San Francisco,CA,San Francisco County,94104,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Broadway & Taylor,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.797039,-122.413558,1,intersection,,Broadway,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Mason & Sacramento St,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.792761,-122.411007,0.8,intersection,,Mason St,San Francisco,CA,San Francisco County,94108,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Geary & 27th Ave,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.779993,-122.486877,0.8,intersection,,27th Ave,San Francisco,CA,San Francisco County,94121,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Geary & 20th Ave,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.780335,-122.479383,0.8,intersection,,20th Ave,San Francisco,CA,San Francisco County,94121,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Pioneer Park at Coit Tower,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Vallejo Street Garage,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.797898,-122.415342,0.9,street_center,,Vallejo St,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,California & Davis St,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.793509,-122.397607,1,intersection,,California St,San Francisco,CA,San Francisco County,94111,US,TIGER/Line® dataset from the US Census Bureau
Red Widow,2013,San Francisco,Golden Gate Ave & Jones,,Beyond Pix,American Broadcasting Company (ABC),Alon Aranya,Melissa Rosenberg,Radha Mitchell,Sterling Beaumon,Clifton Collins Jr.,37.782073,-122.412221,0.9,intersection,,Golden Gate Ave,San Francisco,CA,San Francisco County,94102,US,TIGER/Line® dataset from the US Census Bureau
Rent,2005,San Francisco,Treasure Island,"An artificial island, Treasure Island was created for the 1939 Golden Gate International Exposition, and is named after the novel by Robert Louis Stevenson, a one-time San Francisco resident.",Rent Productions LLC,Columbia Pictures,Chris Columbus,Stephen Chbosky,Anthony Rapp,Rosario Dawson,,37.815868,-122.371774,0.9,street_center,,Treasure Island Rd,San Francisco,CA,San Francisco County,94130,US,TIGER/Line® dataset from the US Census Bureau
Rollerball,2002,San Francisco,,,Atlas Entertainment,MGM Home Entertainment,John McTiernan,William Harrison,Chris Klein,Jean Reno,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Romeo Must Die,2000,San Francisco,Chinatown,"First established in the mid-19th Century, SF's Chinatown is the oldest and largest Chinatown in the US.",Silver Pictures,Warner Bros. Pictures,Andrzej Bartkowiak,Mitchell Kapner,Jet Li,Aaliyah,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Romeo Must Die,2000,San Francisco,Embarcadero Street,,Silver Pictures,Warner Bros. Pictures,Andrzej Bartkowiak,Mitchell Kapner,Jet Li,Aaliyah,,37.809119,-122.415528,0.9,street_center,,Embarcadero North St,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,2nd St. at Townsend St.,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.780607,-122.390527,1,intersection,,2nd St,San Francisco,CA,San Francisco County,94107,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Jefferson St. at Powell St.,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.808625,-122.412523,1,intersection,,Jefferson St,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Grant St. at Bush St.,Characters walk down street and it's totally wrecked from a massive earthquake,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.790565,-122.405574,1,intersection,,Bush St,San Francisco,CA,San Francisco County,94108,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Vallejo Garage Roof (Vallejo at Powell),,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.798373,-122.410456,1,intersection,,Powell St,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Clay St. at Taylor,3 characters walk down the street. An earthquake shakes the city and stuff starts breaking. One character gets a shard of glass stuck in his leg.,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.793431,-122.412829,1,intersection,,Clay St,San Francisco,CA,San Francisco County,94108,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Bay St. at Polk,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.804355,-122.423465,1,intersection,,Bay St,San Francisco,CA,San Francisco County,94109,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Intersection of Lombard and Hyde,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Mission between 3rd and 4th St.,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,555 California,Characters walk out of broken window of 555 California out to Kearny St. Splinter unit films a car driving into the garage at 555 California,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.79258,-122.403518,1,rooftop,555,California St,San Francisco,CA,San Francisco County,94104,US,San Francisco
San Andreas,2015,San Francisco,Broadway and Kearney,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.798017,-122.405473,1,intersection,,Broadway,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Grant between Bush and Market,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.78673,-122.404583,1,intersection,,Grant Ave,San Francisco,CA,San Francisco County,94108,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Coit Tower,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,TransAmerica Pyramid (600 Montgomery Street),,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Washington Square,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.794173,-122.412705,0.9,street_center,,Washington St,San Francisco,CA,San Francisco County,94108,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Battery Spencer,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.796801,-122.400492,0.9,street_center,,Battery St,San Francisco,CA,San Francisco County,94111,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Pier 43,Bystanders watch as a tsunami crashes over them,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.795578,-122.394882,0.9,street_center,,Pier,San Francisco,CA,San Francisco County,94105,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,"Vallejo St. Garage, 766 Vallejo St.",Characters watch from roof of garage as tsunami hits SF waterfront,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.797898,-122.415342,0.9,street_center,,Vallejo St,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Fort Baker,,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,AT&T Stadium,"3 characters run out of stadium, there is a group of people on the sidewalk, an earthquake hits, and they duck for cover","Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,AT&T Stadium,two paragliders land on the field of AT&T Park,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Water work in SF Bay,Characters drive in a high speed picture boat to see different views of the city.,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.804056,-122.414633,0.9,street_center,,Water St,San Francisco,CA,San Francisco County,94133,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,"Stage Work, 47 Julian St.",,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,Hyde St. at Greenwich and Hyde St. at Lombard,"Characters walk to get a vantage point for Coit tower. 250 actors walking ""fleeing"" the city after earthquake","Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.801062,-122.419425,1,intersection,,Greenwich St,San Francisco,CA,San Francisco County,94109,US,TIGER/Line® dataset from the US Census Bureau
San Andreas,2015,San Francisco,"Asia Star Fantasy, 1126 Grant Ave.",Characters look for a form of communication with LA in a post-quake trashed city,"Upside Down Productions, Inc.",Warner Bros.,Brad Peyton,Allan Loeb ,Dwayne Johnson,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Francisco,1936,San Francisco,The Barbary Coast,"The Barbary Coast was a red-light district that was largely destroyed in the 1906 earthquake. Though some of the establishments were rebuilt after the earthquake, an anti-vice campaign put the establishments out of business.",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer,W.S. Van Dyke,Anita Loos,Clark Gable,Jeanette MacDonald,Spencer Tracy,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
San Francisco,1936,San Francisco,City Hall,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Metro-Goldwyn Mayer,Metro-Goldwyn Mayer,W.S. Van Dyke,Anita Loos,Clark Gable,Jeanette MacDonald,Spencer Tracy,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Sausalito,2000,San Francisco,The Castro,"From 1910-1920 the Castro was called ""Little Scandinavia"" because of its high concentration of residents of Scandinavian ancestry.",B.O.B and Partners,,Andrew Lau,,Maggie Cheung,Leon Lai,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Sense8,2015,San Francisco,18th Street between Guerrero and Valencia Streets,"Re-enactment of ""Dyke's on Bikes"" and ""Dyke March""","Unpronounceable Productions, LLC",Netflix,The Wachowskis,The Wachowskis,Jamie Clayton,,,37.7617,-122.421578,0.8,intersection,,18th St,San Francisco,CA,San Francisco County,94110,US,TIGER/Line® dataset from the US Census Bureau
Sense8,2015,San Francisco,"Atlas Café, 3049 20th St.",Dialogue scene inside the café,"Unpronounceable Productions, LLC",Netflix,The Wachowskis,The Wachowskis,Jamie Clayton,,,37.776646,-122.417481,1,place,,,San Francisco,CA,San Francisco County,94101,US,TIGER/Line® dataset from the US Census Bureau
Sense8,2015,San Francisco,Clarion Alley between Valencia & Mission St.,Ladies discuss their relationship in the mural alley,"Unpronounceable Productions, LLC",Netflix,The Wachowskis,The Wachowskis,Jamie Clayton,,,37.763051,-122.419476,1,intersection,,Clarion Aly,San Francisco,CA,San Francisco County,94110,US,TIGER/Line® dataset from the US Census Bureau
Sense8,2015,San Francisco,Harrison & 20th,Driving shots,"Unpronounceable Productions, LLC",Netflix,The Wachowskis,The Wachowskis,Jamie Clayton,,,37.759028,-122.4125,1,intersection,,20th St,San Francisco,CA,San Francisco County,94110,US,TIGER/Line® dataset from the US Census Bureau
Sense8,2015,San Francisco,Folsom,Driving shots,"Unpronounceable Productions, LLC",Netflix,The Wachowskis,The Wachowskis,Jamie Clayton,,,37.772237,-122.413189,0.9,street_center,,Folsom St,San Francisco,CA,San Francisco County,94103,US,TIGER/Line® dataset from the US Census Bureau
